gene_symbol	full_name	synonym	product	description	GeneID/Location	reference	PMID	DOI	status
MpGH19.14			Cell wall related protein		Mp5g21830	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpNBS-LRR17			NBS genes		Mp5g21860	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCYP829F4			Cytochrome P450, Secondary metabolism enzyme		Mp5g21950	Nelson et al., 2018, BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpLYP			Peptidoglycan biosynthesis		Mp5g22430	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpH4f			Chromatin related protein		Mp5g22450	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpH4g			Chromatin related protein		Mp5g22460	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpH4h			Chromatin related protein		Mp5g22470	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPP6			phosphatase		Mp5g22560	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCYP818A1			Cytochrome P450, Secondary metabolism enzyme		Mp5g22590	Nelson et al., 2018, BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpLEA-like33			Late-embryogenesis abundant protein		Mp5g22700				Provisional
MpCYP822A1			Cytochrome P450, Secondary metabolism enzyme		Mp5g22720	Nelson et al., 2018, BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpABCI5		MpABC66	ABC transporters		Mp5g22730	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpHAT5			Chromatin related protein		Mp5g22790	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMAPKKK13			MAP-kinase, MAPKKK		Mp5g22820	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCE13.5			Cell wall related protein		Mp5g22840	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpLHP2			Chromatin related protein		Mp5g22890	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpACT2			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp5g23030	Chen et al. 2018 Critical Reviews in Plant Science		doi.org./10.1080/07352689.2018.1482397	Provisional
MpNBS-LRR18			NBS genes		Mp5g23300	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpRLK-Pelle_PERK-2a			Receptor-like Kinase (RLK)		Mp5g23350	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMAPKKK14			MAP-kinase, MAPKKK		Mp5g23400	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR15f			Pathogen related		Mp5g23410	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpCupin87			Cupin		Mp5g23420				Provisional
MpCupin88			Cupin		Mp5g23430				Provisional
MpPR15g			Pathogen related		Mp5g23460	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpCupin89			Cupin		Mp5g23470				Provisional
MpCupin90			Cupin		Mp5g23490				Provisional
MpCupin91			Cupin		Mp5g23500				Provisional
MpCupin92			Cupin		Mp5g23510				Provisional
MpLEA1			Late-embryogenesis abundant protein		Mp5g23710	Ghosh et al., 2016, Physiologia plantarum		doi:10.1111/ppl.12385	Provisional
MpGGT1	Geranylgeranyl transferase		Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp5g23720				Provisional
MpC3H21			transcription factor, C3H		Mp5g23860				Provisional
MpSQD			lipid turnover protein		Mp5g24070	Rico et al. 2020 Molecules		doi:10.3390/ijms21218354	Provisional
MpChromo4			Chromatin related protein		Mp5g24140	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpSABATH12			Secondary metabolism enzyme, methyltransferase		Mp5g24250				Provisional
MpBromo11			Chromatin related protein		Mp5g24260	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCupin93			Cupin		Mp5g24310				Provisional
MpHACD			Secondary metabolism enzyme		Mp5g24450	Albert et al. 2018 New Phytologist		doi:10.1111/nph.15002	Provisional
Mpsnf1.17			Chromatin related protein		Mp5g24460	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCSLD7	MpCELLULOSE SYNTHASE-LIKE D5	MpGT2.7	Cell wall related protein		Mp5g24530	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCSLD8	MpCELLULOSE SYNTHASE-LIKE D5	MpGT2.8	Cell wall related protein		Mp5g24550	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpC4H1			Cytochrome P450, Secondary metabolism enzyme		Mp6g00020	Albert et al. 2018 New Phytologist		doi:10.1111/nph.15002	Provisional
MpRLK-Pelle_L-LEC25			Receptor-like Kinase (RLK)		Mp6g00110	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpNRPE1b			Chromatin related protein		Mp6g00230	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGH17.15			Cell wall related protein		Mp6g00360	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpOXR3			abiotic stress protein		Mp6g00430	Colombati et. al 2019 JxB		doi:10.1093/jxb/erz147	Provisional
MpATXR7			Chromatin related protein		Mp6g00790	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpSR5			SR proteins, RNA-splicing		Mp6g01120	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpDOXC29			Secondary metabolism enzyme		Mp6g01130	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpDOXC30			Secondary metabolism enzyme		Mp6g01140	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpDOXC31			Secondary metabolism enzyme		Mp6g01210	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpNPF27			NPF transporter		Mp6g01230	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpU-box			Housekeeping		Mp6g01260	Gimenez-Ibanez et al., 2019 Curr Biol		doi:10.1016/j.cub.2019.05.079	Provisional
MpNPF28			NPF transporter		Mp6g01270	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGST34			glutathione S-transferase		Mp6g01520	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpPP2C_orphan			phosphatase		Mp6g01530	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpFBA1	MpFRUCTOSE-BISPHOSPHATE ALDOLASE 1				Mp6g01550	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
MpCYP704-like17			Cytochrome P450, Secondary metabolism enzyme		Mp6g01580	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpTLP3/9-like			F-BOX		Mp6g01640	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpASF1			Chromatin related protein		Mp6g01720	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPMT.5			Cell wall related protein		Mp6g01780	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCYP814-like			Cytochrome P450, Secondary metabolism enzyme		Mp6g02020	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpMATE15			organic acid biosynthesis and exudation		Mp6g02120	Rico et al. 2020 Molecules		doi:10.3390/ijms21218354	Provisional
MpPPO52			Secondary metabolism enzyme		Mp6g02130	Davies et al. 2020 Front Plant Sci		doi:10.3389/fpls.2020.00007	Provisional
MpCUCA		MpNAC2	transcription factor, NAC		Mp6g02590				Provisional
MpRHM1	MpRHAMNOSE BIOSYNTHESIS				Mp6g02720	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
MpGST1			glutathione S-transferase		Mp6g02770	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpLD3			lipid droplets associated protein		Mp6g02830	De Vries et al. 2020 Trends in Plant Sci		doi:10.1016/j.tplants.2020.07.017	Provisional
MpGT37.10			Cell wall related protein		Mp6g02870	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCCAAT-NFYB4			transcription factor, CCAAT-NFYB		Mp6g02950	PlantTFDB. Jin et al., 2017 Jan 4;45(D1):D1040-D1045		doi:10.1093/nar/gkw982	Provisional
MpLEAL3			Late-embryogenesis abundant protein		Mp6g02960	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpLEA-like34			Late-embryogenesis abundant protein		Mp6g02970				Provisional
MpLEA-like35			Late-embryogenesis abundant protein		Mp6g02980				Provisional
MpLEA-like36			Late-embryogenesis abundant protein		Mp6g02990				Provisional
MpLEA-like37			Late-embryogenesis abundant protein		Mp6g03000				Provisional
MpLEA-like38			Late-embryogenesis abundant protein		Mp6g03010				Provisional
MpLEA-like39			Late-embryogenesis abundant protein		Mp6g03050				Provisional
MpLEA-like40			Late-embryogenesis abundant protein		Mp6g03060				Provisional
MpLEA-like41			Late-embryogenesis abundant protein		Mp6g03070	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpLEA3			Late-embryogenesis abundant protein		Mp6g03080	Eklund et al. 2018 Curr Biol		doi:10.1016/j.cub.2018.10.018	Provisional
MpLEA-like42			Late-embryogenesis abundant protein		Mp6g03090				Provisional
MpLEA-like43			Late-embryogenesis abundant protein		Mp6g03100				Provisional
MpLEA-like44			Late-embryogenesis abundant protein		Mp6g03110				Provisional
MpLEA-like45			Late-embryogenesis abundant protein		Mp6g03120				Provisional
MpLEA-like46			Late-embryogenesis abundant protein		Mp6g03130				Provisional
MpH1			Chromatin related protein		Mp6g03150	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpHAT13			Chromatin related protein		Mp6g03160	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpABCI6		MpABC67	ABC transporters		Mp6g03320	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPP2C_G			phosphatase		Mp6g03430	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPOD132			Peroxidase		Mp6g03490	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpPOD133			Peroxidase		Mp6g03520	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpCCOAOMT			Secondary metabolism enzyme, O-Methyltransferase		Mp6g03550				Provisional
MpSK2			Secondary metabolism enzyme		Mp6g03600	Albert et al. 2018 New Phytologist		doi:10.1111/nph.15002	Provisional
MpPP2A_B''_FASS2			phosphatase		Mp6g03680	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpRLK-Pelle_L-LEC26			Receptor-like Kinase (RLK)		Mp6g03790	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR15h			Pathogen related		Mp6g03890	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpRLK-Pelle_L-LEC27			Receptor-like Kinase (RLK)		Mp6g03940	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpH2B.3			Chromatin related protein		Mp6g04070	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpEPSPS			Secondary metabolism enzyme		Mp6g04140	Albert et al. 2018 New Phytologist		doi:10.1111/nph.15002	Provisional
MpPAS2b			Cuticle related protein		Mp6g04150	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCHLD			GUN genes		Mp6g04260	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMTPSL32			Secondary metabolism enzyme, Terpene biosynthesis enzymes	possible pseudogene	Mp6g04300	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL31			Secondary metabolism enzyme, Terpene biosynthesis enzymes	possible pseudogene	Mp6g04310	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL7		MpFTPSL2	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04320	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL29		MpFTPSL1	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04360	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL30		MpFTPSL1_duplicated	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04370	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL15		MpFTPSL3	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04400	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL16		MpFTPSL3_duplicated	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04410	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpDXR1			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04420	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpC2H2-23			transcription factor, C2H2-ZnF		Mp6g04430	PlantTFDB. Jin et al., 2017 Jan 4;45(D1):D1040-D1045		doi:10.1093/nar/gkw982	Provisional
MpRLK-Pelle_RLCK-Va			Receptor-like Kinase (RLK)		Mp6g04470	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpACS1	1-AMINOCYCLOPROPANE-1-CARBOXYLATE SYNTHASE 1, ACC SYNTHASE 1	MpACS1	1-aminocyclopropane-1-carboxylate synthase, ethylene related, possible ortholog to AtACS		Mp6g04560; Mapoly0034s0060	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15; Li et al., 2020 Nature Plants	28985561; 33106638	10.1016/j.cell.2017.09.030; 10.1038/s41477-020-00784-y	Published
MpMTPSL12		MpFTPSL5	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04580	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL14		MpFTPSL5_duplicated	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04590	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL11		MpFTPSL4	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04600	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL13		MpFTPSL10	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04610	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpMTPSL10		MpFTPSL6	Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g04630	Kumar et al., 2016, The Plant Cell; Takizawa et al., 2021, PCP		doi:10.1105/tpc.16.00062; doi:10.1093/pcp/pcaa175	Provisional
MpEID1			F-BOX		Mp6g04730	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGMP	MpGDP-MANNOSE PYROPHOSPHORYLASE				Mp6g04750	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
MpNPF29			NPF transporter		Mp6g04780	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCYP829-like31			Cytochrome P450, Secondary metabolism enzyme		Mp6g05170	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpCHI			Secondary metabolism enzyme		Mp6g05290	Berland et al. 2019 PNAS		doi:10.1073/pnas.1912741116	Provisional
MpTPS1			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g05430	Kumar et al., 2016, The Plant Cell		doi:10.1105/tpc.16.00062	Provisional
MpLEA-like47			Late-embryogenesis abundant protein		Mp6g05470				Provisional
MpGH10			Cell wall related protein		Mp6g05510	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpGT47.15			Cell wall related protein		Mp6g05660	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpC3H23			transcription factor, C3H		Mp6g05720				Provisional
MpABCG10		MpABC68	ABC transporter		Mp6g05900	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpABCG11		MpABC69	ABC transporter		Mp6g05910	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpTPS4			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp6g05950	Kumar et al., 2016, The Plant Cell		doi:10.1105/tpc.16.00062	Provisional
MpACOS17			Acyl-CoA synthase, Secondary metabolism enzyme		Mp6g06040				Provisional
MpRAD54			Chromatin related protein		Mp6g06120	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR1p			Salicylic acid related protein, Hormone related protein		Mp6g06330	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR1q			Salicylic acid related protein, Hormone related protein		Mp6g06340	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR1r			Salicylic acid related protein, Hormone related protein		Mp6g06360	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPPO25			Secondary metabolism enzyme		Mp6g06370	Davies et al. 2020 Front Plant Sci		doi:10.3389/fpls.2020.00007	Provisional
MpPR1s			Salicylic acid related protein, Hormone related protein		Mp6g06400	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR1t			Salicylic acid related protein, Hormone related protein		Mp6g06410	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPR1u			Salicylic acid related protein, Hormone related protein		Mp6g06420	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCYP829-like32			Cytochrome P450, Secondary metabolism enzyme		Mp6g06440	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpCYP829-like33			Cytochrome P450, Secondary metabolism enzyme		Mp6g06450	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpHSP90-5			Disease resistance		Mp6g06660	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGUN4			GUN genes		Mp6g06740	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCYP704K1			Cytochrome P450, Secondary metabolism enzyme		Mp6g06780	Nelson et al., 2018, BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpH2B.4			Chromatin related protein		Mp6g07010	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpACOS20			Acyl-CoA synthase, Secondary metabolism enzyme		Mp6g07220				Provisional
MpDIR16			Secondary metabolism enzyme		Mp6g07350	Davies et al. 2020 Front Plant Sci		doi:10.3389/fpls.2020.00007	Provisional
