"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mpcki1_Veg.Down"	100	"Mp6g03960"	""	""	"[KOG0001]: Ubiquitin and ubiquitin-like proteins; [OR];
[PTHR10666:SF357];
[PTHR10666]: UBIQUITIN;
[PF00240]: Ubiquitin family"
"Mpcki1_Veg.Down"	101	"Mp6g04830"	"MpGCAM1|MpR2R3-MYB10"	"Mp6g04830 [MpGCAM1|MpR2R3-MYB10]"	"[K09422]: MYBP; transcription factor MYB, plant;
[KOG0048]: Transcription factor, Myb superfamily; C-term missing; [K];
[PTHR48000:SF36]: OS09G0431300 PROTEIN;
[PTHR48000]: OS09G0431300 PROTEIN;
[PF00249]: Myb-like DNA-binding domain"
"Mpcki1_Veg.Down"	102	"Mp6g05940"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR48052]: UNNAMED PRODUCT;
[PTHR48006]: LEUCINE-RICH REPEAT-CONTAINING PROTEIN DDB_G0281931-RELATED;
[PF13855]: Leucine rich repeat;
[PF07714]: Protein tyrosine and serine/threonine kinase;
[PF08263]: Leucine rich repeat N-terminal domain"
"Mpcki1_Veg.Down"	103	"Mp6g07520"	""	""	"[PTHR34113:SF2]: BNAA01G24310D PROTEIN;
[PTHR34113]: INACTIVE PURPLE ACID PHOSPHATASE-LIKE PROTEIN"
"Mpcki1_Veg.Down"	104	"Mp6g11020"	""	""	"[K07964]: HPSE; heparanase [EC:3.2.1.166];
[PTHR14363]: HEPARANASE-RELATED;
[PF03662]: Glycosyl hydrolase family 79, N-terminal domain"
"Mpcki1_Veg.Down"	105	"Mp6g11710"	"MpMTPSL22"	"Mp6g11710 [MpMTPSL22]"	"[PF19086]: Terpene synthase family 2, C-terminal metal binding"
"Mpcki1_Veg.Down"	106	"Mp6g15370"	""	""	"[K00799]: GST, gst; glutathione S-transferase [EC:2.5.1.18];
[PTHR10250:SF24];
[PTHR10250]: MICROSOMAL GLUTATHIONE S-TRANSFERASE;
[PF01124]: MAPEG family"
"Mpcki1_Veg.Down"	107	"Mp6g15510"	""	""	"[PTHR11220]: HEME-BINDING PROTEIN-RELATED;
[PTHR11220:SF62]: BNAA04G21740D PROTEIN;
[PF04832]: SOUL heme-binding protein"
"Mpcki1_Veg.Down"	108	"Mp6g15560"	""	""	"[K01915]: glnA, GLUL; glutamine synthetase [EC:6.3.1.2];
[KOG0683]: Glutamine synthetase; [E];
[PTHR20852:SF92]: GLUTAMINE SYNTHETASE CYTOSOLIC ISOZYME 1-3;
[PTHR20852]: GLUTAMINE SYNTHETASE;
[PF03951]: Glutamine synthetase, beta-Grasp domain;
[PF00120]: Glutamine synthetase, catalytic domain"
"Mpcki1_Veg.Down"	109	"Mp6g17240"	""	""	"[PTHR31087:SF58]: PROTEIN LURP-ONE-RELATED 13;
[PTHR31087];
[PF04525]: LURP-one-related"
"Mpcki1_Veg.Down"	110	"Mp6g20450"	""	""	"[K13448]: CML; calcium-binding protein CML;
[KOG0027]: Calmodulin and related proteins (EF-Hand superfamily); [T];
[PTHR10891]: EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN;
[PTHR10891:SF642]: CALMODULIN-LIKE PROTEIN 6;
[PF13405]: EF-hand domain;
[PF13499]: EF-hand domain pair"
"Mpcki1_Veg.Down"	111	"Mp6g21490"	""	""	"[K03043]: rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6];
[KOG0214]: RNA polymerase II, second largest subunit; N-term missing; [K];
[PTHR20856:SF30]: DNA-DIRECTED RNA POLYMERASE SUBUNIT BETA;
[PTHR20856]: DNA-DIRECTED RNA POLYMERASE I SUBUNIT 2;
[PF00562]: RNA polymerase Rpb2, domain 6;
[PF04560]: RNA polymerase Rpb2, domain 7"
"Mpcki1_Veg.Down"	112	"Mp7g00860"	"MpERF10"	"Mp7g00860 [MpERF10]"	"[K09286]: EREBP; EREBP-like factor;
[PTHR31241]: DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2C;
[PTHR31241:SF24]: ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ABI4;
[PF00847]: AP2 domain"
"Mpcki1_Veg.Down"	113	"Mp7g00920"	"MpGPAT6c"	"Mp7g00920 [MpGPAT6c]"	"[PTHR15486]: ANCIENT UBIQUITOUS PROTEIN;
[PTHR15486:SF25]: GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE RAM2;
[PF01553]: Acyltransferase;
[PF12710]: haloacid dehalogenase-like hydrolase"
"Mpcki1_Veg.Down"	114	"Mp7g01110"	""	""	"[K18674]: GALK2; N-acetylgalactosamine kinase [EC:2.7.1.157];
[KOG0631]: Galactokinase; [G];
[PTHR10457:SF28]: BNAA01G32760D PROTEIN;
[PTHR10457]: MEVALONATE KINASE/GALACTOKINASE;
[PF10509]: Galactokinase galactose-binding signature;
[PF00288]: GHMP kinases N terminal domain;
[PF08544]: GHMP kinases C terminal"
"Mpcki1_Veg.Down"	115	"Mp7g02550"	""	""	""
"Mpcki1_Veg.Down"	116	"Mp7g03040"	""	""	""
"Mpcki1_Veg.Down"	117	"Mp7g05070"	""	""	""
"Mpcki1_Veg.Down"	118	"Mp7g05920"	""	""	"[PTHR47480]: EG45-LIKE DOMAIN CONTAINING PROTEIN;
[PTHR47480:SF1]: EG45-LIKE DOMAIN CONTAINING PROTEIN;
[PF03330]: Lytic transglycolase;
[PF00187]: Chitin recognition protein"
"Mpcki1_Veg.Down"	119	"Mp7g10680"	""	""	"[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR27000]: LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED;
[PF13855]: Leucine rich repeat;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF00560]: Leucine Rich Repeat"
"Mpcki1_Veg.Down"	120	"Mp7g10800"	""	""	"[PTHR31964:SF126]: ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN;
[PTHR31964]: ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN;
[PF00582]: Universal stress protein family"
"Mpcki1_Veg.Down"	121	"Mp7g11190"	""	""	"[K01738]: cysK; cysteine synthase [EC:2.5.1.47];
[KOG1481]: Cysteine synthase; [E];
[PTHR10314:SF211]: CYSTEINE SYNTHASE 1;
[PTHR10314]: CYSTATHIONINE BETA-SYNTHASE;
[PF00291]: Pyridoxal-phosphate dependent enzyme"
"Mpcki1_Veg.Down"	122	"Mp7g13960"	"MpPR1w"	"Mp7g13960 [MpPR1w]"	"[K13449]: PR1; pathogenesis-related protein 1;
[KOG3017]: Defense-related protein containing SCP domain; [S];
[PTHR10334]: CYSTEINE-RICH SECRETORY PROTEIN-RELATED;
[PTHR10334:SF470]: CAP (CYSTEINE-RICH SECRETORY PROTEINS, ANTIGEN 5, AND PATHOGENESIS-RELATED 1 PROTEIN) SUPERFAMILY PROTEIN;
[PF00188]: Cysteine-rich secretory protein family"
"Mpcki1_Veg.Down"	123	"Mp8g01700"	"MpPOD164"	"Mp8g01700 [MpPOD164]"	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235:SF324]: PEROXIDASE 12;
[PTHR31235]: PEROXIDASE 25-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Down"	124	"Mp8g01900"	""	""	"[K14972]: PAXIP1, PTIP; PAX-interacting protein 1;
[PTHR33137]: MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 15A-RELATED;
[PTHR33137:SF4]: MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 15A-RELATED"
"Mpcki1_Veg.Down"	125	"Mp8g03750"	""	""	"[PTHR45650]: GDSL-LIKE LIPASE/ACYLHYDROLASE-RELATED;
[PTHR45650:SF4]: GDSL-LIKE LIPASE/ACYLHYDROLASE SUPERFAMILY PROTEIN;
[PF00657]: GDSL-like Lipase/Acylhydrolase"
"Mpcki1_Veg.Down"	126	"Mp8g08440"	""	""	"[K01674]: cah; carbonic anhydrase [EC:4.2.1.1];
[KOG0382]: Carbonic anhydrase; [R];
[PTHR18952]: CARBONIC ANHYDRASE;
[PF00194]: Eukaryotic-type carbonic anhydrase"
"Mpcki1_Veg.Down"	127	"Mp8g08940"	""	""	"[PTHR31213];
[PTHR31213:SF143]: OS03G0300400 PROTEIN;
[PF00407]: Pathogenesis-related protein Bet v 1 family"
"Mpcki1_Veg.Down"	128	"Mp8g10430"	""	""	"[K00167]: BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4];
[KOG0525]: Branched chain alpha-keto acid dehydrogenase E1, beta subunit; [C];
[PTHR42980]: 2-OXOISOVALERATE DEHYDROGENASE SUBUNIT BETA-RELATED;
[PF02779]: Transketolase, pyrimidine binding domain;
[PF02780]: Transketolase, C-terminal domain"
"Mpcki1_Veg.Down"	129	"Mp8g11240"	""	""	"[K01674]: cah; carbonic anhydrase [EC:4.2.1.1];
[KOG0382]: Carbonic anhydrase; [R];
[PTHR18952]: CARBONIC ANHYDRASE;
[PF00194]: Eukaryotic-type carbonic anhydrase"
"Mpcki1_Veg.Down"	130	"Mp8g11870"	"MpR2R3-MYB5"	"Mp8g11870 [MpR2R3-MYB5]"	"[K09422]: MYBP; transcription factor MYB, plant;
[KOG0048]: Transcription factor, Myb superfamily; [K];
[PTHR45614:SF175]: TRANSCRIPTION FACTOR MYB105;
[PTHR45614]: MYB PROTEIN-RELATED;
[PF13921]: Myb-like DNA-binding domain"
"Mpcki1_Veg.Down"	131	"Mp8g12600"	""	""	""
"Mpcki1_Veg.Down"	132	"Mp8g15810"	""	""	"[K00253]: IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4];
[KOG0141]: Isovaleryl-CoA dehydrogenase; [EI];
[PTHR43884]: ACYL-COA DEHYDROGENASE;
[PTHR43884:SF27]: 2-METHYLACYL-COA DEHYDROGENASE, MITOCHONDRIAL;
[PF02771]: Acyl-CoA dehydrogenase, N-terminal domain;
[PF00441]: Acyl-CoA dehydrogenase, C-terminal domain;
[PF02770]: Acyl-CoA dehydrogenase, middle domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	1	"Mp1g02120"	"MpPKC1"	"Mp1g02120 [MpPKC1]"	"[PTHR33789]: LACHRYMATORY-FACTOR SYNTHASE;
[PTHR33789:SF5]: LACHRYMATORY-FACTOR SYNTHASE;
[PF10604]: Polyketide cyclase / dehydrase and lipid transport"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	2	"Mp1g27640"	""	""	"[K24193]: STP; MFS transporter, SP family, sugar:H+ symporter;
[KOG0254]: Predicted transporter (major facilitator superfamily); [R];
[PTHR23500]: SOLUTE CARRIER FAMILY 2, FACILITATED GLUCOSE TRANSPORTER;
[PTHR23500:SF574]: SUGAR TRANSPORT PROTEIN 1;
[PF00083]: Sugar (and other) transporter"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	3	"Mp2g00030"	""	""	"[K00477]: PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18];
[KOG3290]: Peroxisomal phytanoyl-CoA hydroxylase; [I];
[KOG1417]: Homogentisate 1,2-dioxygenase; N-term missing; C-term missing; [E];
[PTHR20883:SF32];
[PTHR20883]: PHYTANOYL-COA DIOXYGENASE DOMAIN CONTAINING 1;
[PF04209]: homogentisate 1,2-dioxygenase;
[PF05721]: Phytanoyl-CoA dioxygenase (PhyH)"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	4	"Mp2g07480"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	5	"Mp2g10590"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	6	"Mp2g17920"	""	""	"[PF00145]: C-5 cytosine-specific DNA methylase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	7	"Mp3g08290"	""	""	"[K20989]: DUR3; urea-proton symporter;
[KOG2348]: Urea transporter; [E];
[PTHR46154];
[PF00474]: Sodium:solute symporter family"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	8	"Mp3g09160"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	9	"Mp3g09170"	""	""	"[KOG4658]: Apoptotic ATPase; C-term missing; [T];
[PTHR23155]: DISEASE RESISTANCE PROTEIN RP;
[PTHR23155:SF1044]: OS12G0491200 PROTEIN;
[PF13855]: Leucine rich repeat;
[PF00931]: NB-ARC domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	10	"Mp3g09180"	""	""	"[KOG4658]: Apoptotic ATPase; [T];
[PTHR36766]: PLANT BROAD-SPECTRUM MILDEW RESISTANCE PROTEIN RPW8;
[PF00931]: NB-ARC domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	11	"Mp3g09190"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	12	"Mp3g09210"	""	""	"[K13459]: RPS2; disease resistance protein RPS2;
[KOG4658]: Apoptotic ATPase; [T];
[PTHR36766]: PLANT BROAD-SPECTRUM MILDEW RESISTANCE PROTEIN RPW8;
[PF00931]: NB-ARC domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	13	"Mp3g17610"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	14	"Mp3g19100"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	15	"Mp3g24640"	""	""	"[K15731]: CTDSP; carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase [EC:3.1.3.16];
[KOG1605]: TFIIF-interacting CTD phosphatase, including NLI-interacting factor (involved in RNA polymerase II regulation); N-term missing; [K];
[PTHR12210]: NUCLEAR LIM INTERACTOR-INTERACTING FACTOR-RELATED;
[PTHR12210:SF145]: CTD SMALL PHOSPHATASE-LIKE PROTEIN 1;
[PF03031]: NLI interacting factor-like phosphatase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	16	"Mp4g03340"	""	""	"[PTHR42743:SF13]: YALI0C15422P;
[PTHR42743]: AMINO-ACID AMINOTRANSFERASE"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	17	"Mp4g04680"	"MpDOXC24"	"Mp4g04680 [MpDOXC24]"	"[K24028]: DMR6, DLO; salicylic acid 3-hydroxylase [EC:1.14.11.-];
[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991:SF86]: PROTEIN DMR6-LIKE OXYGENASE 2-LIKE;
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	18	"Mp4g19400"	""	""	"[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	19	"Mp4g22280"	"MpERF17"	"Mp4g22280 [MpERF17]"	"[PTHR31194]: SHN  SHINE , DNA BINDING / TRANSCRIPTION FACTOR;
[PF00847]: AP2 domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	20	"Mp4g22290"	"MpERF16"	"Mp4g22290 [MpERF16]"	"[PTHR31241]: DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 2C;
[PF00847]: AP2 domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	21	"Mp5g10960"	"MpASLBD11"	"Mp5g10960 [MpASLBD11]"	"[PTHR31301:SF67]: LOB DOMAIN-CONTAINING PROTEIN 22;
[PTHR31301]: LOB DOMAIN-CONTAINING PROTEIN 4-RELATED;
[PF03195]: Lateral organ boundaries (LOB) domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	22	"Mp5g13690"	"MpDFR-like13"	"Mp5g13690 [MpDFR-like13]"	"[KOG1502]: Flavonol reductase/cinnamoyl-CoA reductase; [V];
[PTHR10366:SF575]: ALCOHOL DEHYDROGENASE-RELATED;
[PTHR10366]: NAD DEPENDENT EPIMERASE/DEHYDRATASE;
[PF01370]: NAD dependent epimerase/dehydratase family"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	23	"Mp5g20760"	""	""	""
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	24	"Mp6g08350"	""	""	"[KOG0742]: AAA+-type ATPase; N-term missing; [O];
[PTHR46411:SF3]: FAMILY ATPASE, PUTATIVE-RELATED;
[PTHR46411]: FAMILY ATPASE, PUTATIVE-RELATED;
[PF00004]: ATPase family associated with various cellular activities (AAA)"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	25	"Mp6g17220"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	26	"Mp6g17530"	""	""	"[PTHR48061]: LEUCINE-RICH REPEAT RECEPTOR PROTEIN KINASE EMS1-LIKE-RELATED"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	27	"Mp6g17540"	""	""	"[KOG1187]: Serine/threonine protein kinase; [T];
[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR45631]: OS07G0107800 PROTEIN-RELATED;
[PF13855]: Leucine rich repeat;
[PF12819]: Malectin-like domain;
[PF00069]: Protein kinase domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	28	"Mp7g01940"	""	""	"[K01652]: E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6];
[KOG1185]: Thiamine pyrophosphate-requiring enzyme; [EH];
[PTHR18968:SF162]: ACETOLACTATE SYNTHASE 2, CHLOROPLASTIC-RELATED;
[PTHR18968]: THIAMINE PYROPHOSPHATE ENZYMES;
[PF02775]: Thiamine pyrophosphate enzyme, C-terminal TPP binding domain;
[PF02776]: Thiamine pyrophosphate enzyme, N-terminal TPP binding domain;
[PF00205]: Thiamine pyrophosphate enzyme, central domain"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	29	"Mp8g00720"	"MpCHIL3"	"Mp8g00720 [MpCHIL3]"	"[PTHR47698]: FATTY-ACID-BINDING PROTEIN 3, CHLOROPLASTIC;
[PF02431]: Chalcone-flavanone isomerase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	30	"Mp8g05150"	""	""	"[KOG4569]: Predicted lipase; [I];
[PTHR31403]: PHOSPHOLIPASE A1-IBETA2, CHLOROPLASTIC;
[PTHR31403:SF7]: PHOSPHOLIPASE A1-IGAMMA3, CHLOROPLASTIC;
[PF01764]: Lipase (class 3)"
"Mpcki1_Veg.Up&Mpcki1_Rep.Up"	31	"Mp8g14480"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	1	"Mp1g02750"	""	""	"[KOG3085]: Predicted hydrolase (HAD superfamily); [R];
[PTHR47105]: OS02G0173600 PROTEIN;
[PF00702]: haloacid dehalogenase-like hydrolase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	2	"Mp1g11190"	""	""	"[PTHR34686:SF5]: OS05G0451300 PROTEIN;
[PTHR34686]: MATERNAL EFFECT EMBRYO ARREST PROTEIN"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	3	"Mp1g14710"	""	""	"[PTHR37222]: OS02G0718000 PROTEIN"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	4	"Mp1g25600"	"MpCRY-DASH"	"Mp1g25600 [MpCRY-DASH]"	"[K01669]: phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3];
[KOG0133]: Deoxyribodipyrimidine photolyase/cryptochrome; [LT];
[PTHR11455]: CRYPTOCHROME;
[PTHR11455:SF22]: CRYPTOCHROME DASH;
[PF03441]: FAD binding domain of DNA photolyase;
[PF00875]: DNA photolyase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	5	"Mp2g05250"	""	""	"[K01537]: ATP2C; P-type Ca2+ transporter type 2C [EC:7.2.2.10];
[KOG0202]: Ca2+ transporting ATPase; [P];
[PTHR42861:SF53]: RETICULUM [ER]-TYPE CALCIUM ATPASE, PUTATIVE-RELATED;
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PF00122]: E1-E2 ATPase;
[PF00689]: Cation transporting ATPase, C-terminus;
[PF00690]: Cation transporter/ATPase, N-terminus;
[PF13246]: Cation transport ATPase (P-type);
[PF00702]: haloacid dehalogenase-like hydrolase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	6	"Mp2g11890"	""	""	"[K06928]: NTPCR; nucleoside-triphosphatase [EC:3.6.1.15];
[PTHR43146]: CANCER-RELATED NUCLEOSIDE-TRIPHOSPHATASE;
[PF03266]: NTPase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	7	"Mp3g00900"	""	""	"[KOG1764]: 5'-AMP-activated protein kinase, gamma subunit; [C];
[PTHR13780:SF101]: SNF1-RELATED PROTEIN KINASE REGULATORY SUBUNIT GAMMA-LIKE PV42A;
[PTHR13780]: AMP-ACTIVATED PROTEIN KINASE, GAMMA REGULATORY SUBUNIT;
[PF00571]: CBS domain"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	8	"Mp3g09290"	""	""	"[K00109]: L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2];
[KOG2665]: Predicted FAD-dependent oxidoreductase; [S];
[PTHR43104]: L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL;
[PF01266]: FAD dependent oxidoreductase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	9	"Mp3g11530"	""	""	""
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	10	"Mp3g15610"	""	""	"[KOG0379]: Kelch repeat-containing proteins; C-term missing; [R];
[PTHR47435]: KELCH REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_5G12780);
[PTHR47435:SF4]: KELCH REPEAT PROTEIN (AFU_ORTHOLOGUE AFUA_5G12780);
[PF01344]: Kelch motif;
[PF13418]: Galactose oxidase, central domain"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	11	"Mp3g17470"	"MpCYP86H1"	"Mp3g17470 [MpCYP86H1]"	"[KOG0157]: Cytochrome P450 CYP4/CYP19/CYP26 subfamilies; [QI];
[PTHR24296]: CYTOCHROME P450;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	12	"Mp3g20270"	"MpRLK-Pelle_WAK_LRK10L-7"	"Mp3g20270 [MpRLK-Pelle_WAK_LRK10L-7]"	"[KOG1187]: Serine/threonine protein kinase; [T];
[PTHR47989]: OS01G0750732 PROTEIN;
[PF00069]: Protein kinase domain"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	13	"Mp4g04040"	""	""	"[KOG0198]: MEKK and related serine/threonine protein kinases; [T];
[KOG0472]: Leucine-rich repeat protein; C-term missing; [S];
[PTHR45974]: RECEPTOR-LIKE PROTEIN 55;
[PTHR45974:SF28]: LEUCINE-RICH REPEAT PROTEIN KINASE FAMILY PROTEIN;
[PF00069]: Protein kinase domain;
[PF08263]: Leucine rich repeat N-terminal domain"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	14	"Mp4g17360"	""	""	"[K13954]: yiaY; alcohol dehydrogenase [EC:1.1.1.1];
[KOG3857]: Alcohol dehydrogenase, class IV; [C];
[PTHR11496:SF102]: ALCOHOL DEHYDROGENASE 4;
[PTHR11496]: ALCOHOL DEHYDROGENASE;
[PF00465]: Iron-containing alcohol dehydrogenase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	15	"Mp4g19930"	""	""	"[K14640]: SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter);
[KOG2493]: Na+/Pi symporter; N-term missing; [P];
[PTHR11101:SF85]: PHOSPHATE TRANSPORTER;
[PTHR11101]: PHOSPHATE TRANSPORTER;
[PF01384]: Phosphate transporter family"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	16	"Mp4g20000"	""	""	"[KOG3678]: SARM protein (with sterile alpha and armadillo motifs); N-term missing; C-term missing; [W];
[PF00536]: SAM domain (Sterile alpha motif)"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	17	"Mp5g04420"	""	""	"[KOG1764]: 5'-AMP-activated protein kinase, gamma subunit; N-term missing; [C];
[PTHR13780]: AMP-ACTIVATED PROTEIN KINASE, GAMMA REGULATORY SUBUNIT;
[PTHR13780:SF145]: SNF1-RELATED PROTEIN KINASE REGULATORY SUBUNIT GAMMA 1-RELATED;
[PF00571]: CBS domain"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	18	"Mp5g16450"	""	""	"[PF03018]: Dirigent-like protein"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	19	"Mp6g00500"	""	""	"[KOG3378]: Globins and related hemoproteins; C-term missing; [C];
[PTHR22924]: LEGHEMOGLOBIN-RELATED;
[PTHR22924:SF39]: NON-SYMBIOTIC HEMOGLOBIN 1;
[PF00042]: Globin"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	20	"Mp7g01720"	""	""	"[K00008]: SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14];
[KOG0024]: Sorbitol dehydrogenase; [Q];
[PTHR43161]: SORBITOL DEHYDROGENASE;
[PTHR43161:SF17]: L-IDONATE 5-DEHYDROGENASE;
[PF08240]: Alcohol dehydrogenase GroES-like domain;
[PF00107]: Zinc-binding dehydrogenase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	21	"Mp7g05750"	""	""	"[PTHR45648]: GDSL LIPASE/ACYLHYDROLASE FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_4G14700);
[PTHR45648:SF94];
[PF00657]: GDSL-like Lipase/Acylhydrolase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	22	"Mp7g11540"	""	""	"[K00927]: PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3];
[KOG1367]: 3-phosphoglycerate kinase; [G];
[PTHR11406:SF23]: PHOSPHOGLYCERATE KINASE 1, CHLOROPLASTIC-RELATED;
[PTHR11406]: PHOSPHOGLYCERATE KINASE;
[PF00162]: Phosphoglycerate kinase"
"Mpcki1_Veg.Down&Mpcki1_Rep.Down"	23	"Mp7g13040"	""	""	"[PTHR45642]: GDSL ESTERASE/LIPASE EXL3;
[PTHR45642:SF67]: GDSL-LIKE LIPASE/ACYLHYDROLASE FAMILY PROTEIN, EXPRESSED;
[PF00657]: GDSL-like Lipase/Acylhydrolase"
"Mpcki1_Veg.Up&Mpcki1_Rep.Down"	1	"Mp1g27120"	"MpRALF3"	"Mp1g27120 [MpRALF3]"	"[PTHR33136:SF6]: PROTEIN RALF-LIKE 34;
[PTHR33136]: RAPID ALKALINIZATION FACTOR-LIKE;
[PF05498]: Rapid ALkalinization Factor (RALF)"
